experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,BIPE20,3,33,1,33,450.4637,462.285,2,5,230.452,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T033.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T033.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T033.csv
vr driving simulator,BIPE20,3,34,1,34,462.285,474.5976,2,6,216.5481,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T034.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T034.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T034.csv
vr driving simulator,BIPE20,3,35,1,35,474.5976,487.7225,2,6,266.0404,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T035.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T035.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T035.csv
vr driving simulator,BIPE20,3,36,1,36,487.7225,498.1363,2,4,257.8321,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T036.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T036.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T036.csv
vr driving simulator,BIPE20,3,37,1,37,498.1363,508.8504,2,5,157.9507,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T037.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T037.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T037.csv
vr driving simulator,BIPE20,3,38,1,38,508.8504,519.2086,2,5,118.9147,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T038.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T038.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T038.csv
vr driving simulator,BIPE20,3,39,1,39,519.2086,529.0445,2,4,225.3399,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T039.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T039.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T039.csv
vr driving simulator,BIPE20,3,40,1,40,529.0445,540.2219,2,6,228.9018,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T040.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T040.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T040.csv
vr driving simulator,BIPE20,3,41,1,41,540.2219,561.9476,2,6,103.3081,False,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T041.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T041.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T041.csv
vr driving simulator,BIPE20,3,42,1,42,561.9476,572.2178,2,4,202.0912,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T042.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T042.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T042.csv
vr driving simulator,BIPE20,3,43,1,43,572.2178,586.721,2,6,182.4915,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T043.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T043.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T043.csv
vr driving simulator,BIPE20,3,44,1,44,586.721,596.9304,2,4,250.8399,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T044.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T044.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T044.csv
vr driving simulator,BIPE20,3,45,1,45,596.9304,607.1662,2,4,256.9525,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T045.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T045.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T045.csv
vr driving simulator,BIPE20,3,46,1,46,607.1662,617.2353,2,4,144.505,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T046.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T046.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T046.csv
vr driving simulator,BIPE20,3,47,1,47,617.2353,628.3088,2,5,208.9266,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T047.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T047.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T047.csv
vr driving simulator,BIPE20,3,48,1,48,628.3088,641.3203,2,6,188.7326,True,vr driving simulator/BIPE20/S003/trackers/targetpole_movement_T048.csv,vr driving simulator/BIPE20/S003/trackers/rmcardemo_usa_movement_T048.csv,vr driving simulator/BIPE20/S003/trackers/main_camera_movement_T048.csv
