experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,ANOL09,3,39,1,39,478.4673,490.0357,1,5,169.9761,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T039.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T039.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T039.csv
vr driving simulator,ANOL09,3,40,1,40,490.0357,507.9942,1,6,133.5049,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T040.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T040.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T040.csv
vr driving simulator,ANOL09,3,41,1,41,507.9942,518.3641,1,4,164.3707,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T041.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T041.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T041.csv
vr driving simulator,ANOL09,3,42,1,42,518.3641,529.1226,1,4,112.7688,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T042.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T042.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T042.csv
vr driving simulator,ANOL09,3,43,1,43,529.1226,548.0691,1,6,186.6113,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T043.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T043.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T043.csv
vr driving simulator,ANOL09,3,44,1,44,548.0691,559.5474,1,5,258.3061,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T044.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T044.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T044.csv
vr driving simulator,ANOL09,3,45,1,45,559.5474,571.028,1,5,170.9906,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T045.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T045.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T045.csv
vr driving simulator,ANOL09,3,46,1,46,571.028,585.9423,1,6,92.5018,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T046.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T046.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T046.csv
vr driving simulator,ANOL09,3,47,1,47,585.9423,604.6097,1,6,128.2675,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T047.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T047.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T047.csv
vr driving simulator,ANOL09,3,48,1,48,604.6097,616.1674,1,5,144.8125,True,vr driving simulator/ANOL09/S003/trackers/targetpole_movement_T048.csv,vr driving simulator/ANOL09/S003/trackers/rmcardemo_usa_movement_T048.csv,vr driving simulator/ANOL09/S003/trackers/main_camera_movement_T048.csv
