experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,STBE06,3,1,1,1,16.14658,28.16907,2,5,209.3219,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,STBE06,3,2,1,2,28.16907,38.79478,2,5,144.7893,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,STBE06,3,3,1,3,38.79478,68.79898,2,6,246.8807,False,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,STBE06,3,4,1,4,68.79898,89.12189,2,6,216.1433,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,STBE06,3,5,1,5,89.12189,100.1137,2,5,130.8364,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,STBE06,3,6,1,6,100.1137,112.783,2,6,166.4007,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,STBE06,3,7,1,7,112.783,123.2644,2,5,187.0356,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,STBE06,3,8,1,8,123.2644,137.7562,2,6,138.5787,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,STBE06,3,9,1,9,137.7562,148.682,2,5,261.4966,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,STBE06,3,10,1,10,148.682,162.6473,2,6,241.8969,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T010.csv
vr driving simulator,STBE06,3,11,1,11,162.6473,173.2507,2,5,242.5294,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T011.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T011.csv
vr driving simulator,STBE06,3,12,1,12,173.2507,183.8873,2,4,143.2423,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T012.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T012.csv
vr driving simulator,STBE06,3,13,1,13,183.8873,195.1305,2,5,255.3491,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T013.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T013.csv
vr driving simulator,STBE06,3,14,1,14,195.1305,209.1006,2,6,147.4227,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T014.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T014.csv
vr driving simulator,STBE06,3,15,1,15,209.1006,219.1911,2,4,267.7899,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T015.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T015.csv
vr driving simulator,STBE06,3,16,1,16,219.1911,230.8932,2,5,225.0286,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T016.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T016.csv
vr driving simulator,STBE06,3,17,1,17,230.8932,240.8376,2,4,220.5457,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T017.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T017.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T017.csv
vr driving simulator,STBE06,3,18,1,18,240.8376,250.9959,2,4,94.95194,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T018.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T018.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T018.csv
vr driving simulator,STBE06,3,19,1,19,250.9959,261.5546,2,4,114.2109,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T019.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T019.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T019.csv
vr driving simulator,STBE06,3,20,1,20,261.5546,271.4014,2,4,184.9084,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T020.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T020.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T020.csv
vr driving simulator,STBE06,3,21,1,21,271.4014,281.994,2,5,153.3371,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T021.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T021.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T021.csv
vr driving simulator,STBE06,3,22,1,22,281.994,292.3974,2,4,155.7104,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T022.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T022.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T022.csv
vr driving simulator,STBE06,3,23,1,23,292.3974,303.5115,2,5,242.6992,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T023.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T023.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T023.csv
vr driving simulator,STBE06,3,24,1,24,303.5115,313.4813,2,4,177.951,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T024.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T024.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T024.csv
vr driving simulator,STBE06,3,25,1,25,313.4813,326.2176,2,5,155.8007,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T025.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T025.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T025.csv
vr driving simulator,STBE06,3,26,1,26,326.2176,341.8651,2,6,119.3295,True,vr driving simulator/STBE06/S003/trackers/targetpole_movement_T026.csv,vr driving simulator/STBE06/S003/trackers/rmcardemo_usa_movement_T026.csv,vr driving simulator/STBE06/S003/trackers/main_camera_movement_T026.csv
