experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,koju11,2,1,1,1,12.9024,33.14742,1,6,94.87206,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,koju11,2,2,1,2,33.14742,46.29474,1,5,99.05242,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,koju11,2,3,1,3,46.29474,56.84169,1,4,248.8713,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,koju11,2,4,1,4,56.84169,69.15589,1,5,164.0924,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,koju11,2,5,1,5,69.15589,79.57981,1,4,221.0634,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,koju11,2,6,1,6,79.57981,90.05997,1,4,136.2845,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,koju11,2,7,1,7,90.05997,107.9622,1,6,90.97263,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,koju11,2,8,1,8,107.9622,120.3421,1,5,224.1073,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,koju11,2,9,1,9,120.3421,140.035,1,6,232.1903,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,koju11,2,10,1,10,140.035,150.4163,1,4,182.194,True,vr driving simulator/koju11/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/koju11/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/koju11/S002/trackers/main_camera_movement_T010.csv
