experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,COFR25,3,1,1,1,13.3228,23.55439,1,4,256.0197,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,COFR25,3,2,1,2,23.55439,33.73556,1,4,264.1028,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,COFR25,3,3,1,3,33.73556,45.42664,1,5,151.6553,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,COFR25,3,4,1,4,45.42664,56.51888,1,5,183.4943,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,COFR25,3,5,1,5,56.51888,71.24194,1,6,192.752,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,COFR25,3,6,1,6,71.24194,87.5448,1,6,234.7936,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,COFR25,3,7,1,7,87.5448,99.03684,1,5,111.952,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,COFR25,3,8,1,8,99.03684,109.1842,1,4,243.5092,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,COFR25,3,9,1,9,109.1842,121.066,1,5,92.18906,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,COFR25,3,10,1,10,121.066,131.4237,1,4,151.6966,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T010.csv
vr driving simulator,COFR25,3,11,1,11,131.4237,141.6483,1,4,254.3965,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T011.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T011.csv
vr driving simulator,COFR25,3,12,1,12,141.6483,157.7513,1,6,135.0787,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T012.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T012.csv
vr driving simulator,COFR25,3,13,1,13,157.7513,174.3329,1,6,121.9706,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T013.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T013.csv
vr driving simulator,COFR25,3,14,1,14,174.3329,191.288,1,6,201.7103,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T014.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T014.csv
vr driving simulator,COFR25,3,15,1,15,191.288,202.468,1,5,110.8709,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T015.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T015.csv
vr driving simulator,COFR25,3,16,1,16,202.468,212.56,1,4,167.8279,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T016.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T016.csv
vr driving simulator,COFR25,3,17,1,17,212.56,224.2074,1,5,154.5042,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T017.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T017.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T017.csv
vr driving simulator,COFR25,3,18,1,18,224.2074,235.2992,1,5,150.6156,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T018.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T018.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T018.csv
vr driving simulator,COFR25,3,19,1,19,235.2992,245.4456,1,4,104.7094,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T019.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T019.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T019.csv
vr driving simulator,COFR25,3,20,1,20,245.4456,255.5602,1,4,146.5496,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T020.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T020.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T020.csv
vr driving simulator,COFR25,3,21,1,21,255.5602,267.1413,1,5,233.5384,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T021.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T021.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T021.csv
vr driving simulator,COFR25,3,22,1,22,267.1413,282.9774,1,6,101.0744,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T022.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T022.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T022.csv
vr driving simulator,COFR25,3,23,1,23,282.9774,293.8356,1,5,168.8424,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T023.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T023.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T023.csv
vr driving simulator,COFR25,3,24,1,24,293.8356,308.9061,1,6,186.9267,True,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T024.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T024.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T024.csv
vr driving simulator,COFR25,3,25,1,25,308.9061,326.0973,1,6,251.5497,False,vr driving simulator/COFR25/S003/trackers/targetpole_movement_T025.csv,vr driving simulator/COFR25/S003/trackers/rmcardemo_usa_movement_T025.csv,vr driving simulator/COFR25/S003/trackers/main_camera_movement_T025.csv
