experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,ANOL09,1,1,1,1,10.33301,26.00008,0,5,258.4478,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T001.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T001.csv
vr driving simulator,ANOL09,1,2,1,2,26.00008,38.78777,0,5,174.6802,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T002.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T002.csv
vr driving simulator,ANOL09,1,3,1,3,38.78777,50.46541,0,4,192.6012,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T003.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T003.csv
vr driving simulator,ANOL09,1,4,1,4,50.46541,80.46593,0,6,236.033,False,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T004.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T004.csv
vr driving simulator,ANOL09,1,5,1,5,80.46593,92.31143,0,5,233.7741,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T005.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T005.csv
vr driving simulator,ANOL09,1,6,1,6,92.31143,113.2908,0,6,100.1354,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T006.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T006.csv
vr driving simulator,ANOL09,1,7,1,7,113.2908,132.4986,0,6,160.6543,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T007.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T007.csv
vr driving simulator,ANOL09,1,8,1,8,132.4986,151.3114,0,6,138.921,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T008.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T008.csv
vr driving simulator,ANOL09,1,9,1,9,151.3114,162.093,0,4,213.7608,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T009.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T009.csv
vr driving simulator,ANOL09,1,10,1,10,162.093,181.9729,0,6,122.7059,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T010.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T010.csv
vr driving simulator,ANOL09,1,11,1,11,181.9729,194.3862,0,5,113.5386,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T011.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T011.csv
vr driving simulator,ANOL09,1,12,1,12,194.3862,207.2881,0,5,131.637,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T012.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T012.csv
vr driving simulator,ANOL09,1,13,1,13,207.2881,218.2573,0,5,268.2955,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T013.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T013.csv
vr driving simulator,ANOL09,1,14,1,14,218.2573,236.9621,0,6,115.8007,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T014.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T014.csv
vr driving simulator,ANOL09,1,15,1,15,236.9621,247.8313,0,4,162.3776,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T015.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T015.csv
vr driving simulator,ANOL09,1,16,1,16,247.8313,258.4229,0,4,161.6199,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T016.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T016.csv
vr driving simulator,ANOL09,1,17,1,17,258.4229,271.0045,0,5,164.6016,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T017.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T017.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T017.csv
vr driving simulator,ANOL09,1,18,1,18,271.0045,287.085,0,6,226.6599,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T018.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T018.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T018.csv
vr driving simulator,ANOL09,1,19,1,19,287.085,300.4003,0,4,187.8395,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T019.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T019.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T019.csv
vr driving simulator,ANOL09,1,20,1,20,300.4003,330.4047,0,6,259.9131,False,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T020.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T020.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T020.csv
vr driving simulator,ANOL09,1,21,1,21,330.4047,341.2624,0,4,93.72993,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T021.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T021.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T021.csv
vr driving simulator,ANOL09,1,22,1,22,341.2624,351.7854,0,4,150.6868,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T022.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T022.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T022.csv
vr driving simulator,ANOL09,1,23,1,23,351.7854,362.4548,0,4,165.6402,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T023.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T023.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T023.csv
vr driving simulator,ANOL09,1,24,1,24,362.4548,374.8567,0,5,129.7493,True,vr driving simulator/ANOL09/S001/trackers/targetpole_movement_T024.csv,vr driving simulator/ANOL09/S001/trackers/rmcardemo_usa_movement_T024.csv,vr driving simulator/ANOL09/S001/trackers/main_camera_movement_T024.csv
