experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,EBNI14,1,1,1,1,16.96424,29.12316,0,5,119.6199,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T001.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T001.csv
vr driving simulator,EBNI14,1,2,1,2,29.12316,39.26823,0,4,219.9564,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T002.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T002.csv
vr driving simulator,EBNI14,1,3,1,3,39.26823,51.59403,0,5,226.0691,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T003.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T003.csv
vr driving simulator,EBNI14,1,4,1,4,51.59403,62.90824,0,5,205.2948,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T004.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T004.csv
vr driving simulator,EBNI14,1,5,1,5,62.90824,76.66588,0,6,102.2824,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T005.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T005.csv
vr driving simulator,EBNI14,1,6,1,6,76.66588,90.96874,0,6,166.8914,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T006.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T006.csv
vr driving simulator,EBNI14,1,7,1,7,90.96874,104.539,0,6,244.6606,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T007.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T007.csv
vr driving simulator,EBNI14,1,8,1,8,104.539,114.7308,0,4,114.7614,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T008.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T008.csv
vr driving simulator,EBNI14,1,9,1,9,114.7308,127.1664,0,6,92.0167,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T009.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T009.csv
vr driving simulator,EBNI14,1,10,1,10,127.1664,139.8245,0,6,96.95473,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T010.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T010.csv
vr driving simulator,EBNI14,1,11,1,11,139.8245,150.605,0,5,160.2017,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T011.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T011.csv
vr driving simulator,EBNI14,1,12,1,12,150.605,161.2729,0,5,101.7294,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T012.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T012.csv
vr driving simulator,EBNI14,1,13,1,13,161.2729,172.7202,0,6,251.5342,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T013.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T013.csv
vr driving simulator,EBNI14,1,14,1,14,172.7202,182.679,0,4,254.5159,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T014.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T014.csv
vr driving simulator,EBNI14,1,15,1,15,182.679,194.5373,0,6,212.9293,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T015.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T015.csv
vr driving simulator,EBNI14,1,16,1,16,194.5373,205.0736,0,5,199.0254,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T016.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T016.csv
vr driving simulator,EBNI14,1,17,1,17,205.0736,214.8761,0,4,221.4293,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T017.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T017.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T017.csv
vr driving simulator,EBNI14,1,18,1,18,214.8761,226.3492,0,5,205.555,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T018.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T018.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T018.csv
vr driving simulator,EBNI14,1,19,1,19,226.3492,237.7072,0,5,108.8185,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T019.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T019.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T019.csv
vr driving simulator,EBNI14,1,20,1,20,237.7072,248.0751,0,4,236.6363,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T020.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T020.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T020.csv
vr driving simulator,EBNI14,1,21,1,21,248.0751,258.2013,0,4,177.5838,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T021.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T021.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T021.csv
vr driving simulator,EBNI14,1,22,1,22,258.2013,268.3402,0,4,251.4123,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T022.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T022.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T022.csv
vr driving simulator,EBNI14,1,23,1,23,268.3402,296.9438,0,6,203.5497,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T023.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T023.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T023.csv
vr driving simulator,EBNI14,1,24,1,24,296.9438,307.058,0,4,208.5258,True,vr driving simulator/EBNI14/S001/trackers/targetpole_movement_T024.csv,vr driving simulator/EBNI14/S001/trackers/rmcardemo_usa_movement_T024.csv,vr driving simulator/EBNI14/S001/trackers/main_camera_movement_T024.csv
