experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,BIPE20,2,1,1,1,6.877917,22.27851,1,6,218.7375,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,BIPE20,2,2,1,2,22.27851,33.47029,1,5,219.37,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,BIPE20,2,3,1,3,33.47029,44.81696,1,5,251.209,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,BIPE20,2,4,1,4,44.81696,54.91965,1,4,182.7355,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,BIPE20,2,5,1,5,54.91965,69.64204,1,6,233.9967,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,BIPE20,2,6,1,6,69.64204,80.68896,1,5,114.8803,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,BIPE20,2,7,1,7,80.68896,91.44924,1,5,168.6922,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,BIPE20,2,8,1,8,91.44924,101.4957,1,4,107.089,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,BIPE20,2,9,1,9,101.4957,116.1539,1,6,97.50475,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,BIPE20,2,10,1,10,116.1539,129.865,1,6,133.2705,True,vr driving simulator/BIPE20/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/BIPE20/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/BIPE20/S002/trackers/main_camera_movement_T010.csv
