experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,ANST27,3,1,1,1,9.459163,19.37009,2,4,221.7306,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,ANST27,3,2,1,2,19.37009,29.36234,2,5,254.3513,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,ANST27,3,3,1,3,29.36234,39.80724,2,6,132.4828,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,ANST27,3,4,1,4,39.80724,50.81879,2,5,225.7476,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,ANST27,3,5,1,5,50.81879,65.38097,2,6,116.4452,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,ANST27,3,6,1,6,65.38097,78.73968,2,6,265.0753,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,ANST27,3,7,1,7,78.73968,88.69477,2,4,195.4272,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,ANST27,3,8,1,8,88.69477,102.2088,2,6,124.9974,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,ANST27,3,9,1,9,102.2088,113.5793,2,6,251.6405,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,ANST27,3,10,1,10,113.5793,124.5646,2,5,222.0256,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T010.csv
vr driving simulator,ANST27,3,11,1,11,124.5646,136.4823,2,5,122.7385,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T011.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T011.csv
vr driving simulator,ANST27,3,12,1,12,136.4823,148.2298,2,5,111.9655,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T012.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T012.csv
vr driving simulator,ANST27,3,13,1,13,148.2298,162.2971,2,6,169.5167,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T013.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T013.csv
vr driving simulator,ANST27,3,14,1,14,162.2971,173.7333,2,6,106.1446,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T014.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T014.csv
vr driving simulator,ANST27,3,15,1,15,173.7333,184.0796,2,4,159.9565,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T015.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T015.csv
vr driving simulator,ANST27,3,16,1,16,184.0796,195.459,2,6,238.1187,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T016.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T016.csv
vr driving simulator,ANST27,3,17,1,17,195.459,205.547,2,4,93.08863,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T017.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T017.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T017.csv
vr driving simulator,ANST27,3,18,1,18,205.547,215.8718,2,4,253.4749,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T018.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T018.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T018.csv
vr driving simulator,ANST27,3,19,1,19,215.8718,225.9402,2,4,191.8717,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T019.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T019.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T019.csv
vr driving simulator,ANST27,3,20,1,20,225.9402,255.9481,2,6,211.725,False,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T020.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T020.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T020.csv
vr driving simulator,ANST27,3,21,1,21,255.9481,266.1048,2,4,97.56075,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T021.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T021.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T021.csv
vr driving simulator,ANST27,3,22,1,22,266.1048,276.4076,2,4,231.6686,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T022.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T022.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T022.csv
vr driving simulator,ANST27,3,23,1,23,276.4076,287.5232,2,5,202.648,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T023.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T023.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T023.csv
vr driving simulator,ANST27,3,24,1,24,287.5232,299.4707,2,6,124.7394,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T024.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T024.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T024.csv
vr driving simulator,ANST27,3,25,1,25,299.4707,314.6188,2,6,236.8602,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T025.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T025.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T025.csv
vr driving simulator,ANST27,3,26,1,26,314.6188,324.7782,2,4,163.4868,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T026.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T026.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T026.csv
vr driving simulator,ANST27,3,27,1,27,324.7782,335.5367,2,5,192.1667,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T027.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T027.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T027.csv
vr driving simulator,ANST27,3,28,1,28,335.5367,345.9053,2,4,163.1461,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T028.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T028.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T028.csv
vr driving simulator,ANST27,3,29,1,29,345.9053,359.1492,2,5,131.5748,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T029.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T029.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T029.csv
vr driving simulator,ANST27,3,30,1,30,359.1492,370.5952,2,6,145.9338,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T030.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T030.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T030.csv
vr driving simulator,ANST27,3,31,1,31,370.5952,380.9252,2,5,235.4734,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T031.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T031.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T031.csv
vr driving simulator,ANST27,3,32,1,32,380.9252,392.9391,2,6,174.4504,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T032.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T032.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T032.csv
vr driving simulator,ANST27,3,33,1,33,392.9391,403.1916,2,4,247.6986,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T033.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T033.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T033.csv
vr driving simulator,ANST27,3,34,1,34,403.1916,414.2996,2,5,126.4245,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T034.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T034.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T034.csv
vr driving simulator,ANST27,3,35,1,35,414.2996,424.6494,2,5,257.9676,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T035.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T035.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T035.csv
vr driving simulator,ANST27,3,36,1,36,424.6494,434.6974,2,4,226.3963,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T036.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T036.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T036.csv
vr driving simulator,ANST27,3,37,1,37,434.6974,445.0898,2,4,248.8003,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T037.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T037.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T037.csv
vr driving simulator,ANST27,3,38,1,38,445.0898,461.748,2,6,152.6441,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T038.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T038.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T038.csv
vr driving simulator,ANST27,3,39,1,39,461.748,471.9285,2,4,229.2388,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T039.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T039.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T039.csv
vr driving simulator,ANST27,3,40,1,40,471.9285,481.8394,2,4,123.0672,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T040.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T040.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T040.csv
vr driving simulator,ANST27,3,41,1,41,481.8394,493.6408,2,6,197.4901,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T041.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T041.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T041.csv
vr driving simulator,ANST27,3,42,1,42,493.6408,503.8094,2,4,200.4718,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T042.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T042.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T042.csv
vr driving simulator,ANST27,3,43,1,43,503.8094,514.2536,2,5,145.7248,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T043.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T043.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T043.csv
vr driving simulator,ANST27,3,44,1,44,514.2536,531.5682,2,6,158.7078,False,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T044.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T044.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T044.csv
vr driving simulator,ANST27,3,45,1,45,531.5682,542.3738,2,5,141.8743,True,vr driving simulator/ANST27/S003/trackers/targetpole_movement_T045.csv,vr driving simulator/ANST27/S003/trackers/rmcardemo_usa_movement_T045.csv,vr driving simulator/ANST27/S003/trackers/main_camera_movement_T045.csv
