experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,HEMI05,2,1,1,1,8.166586,20.81243,2,5,112.0126,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,HEMI05,2,2,1,2,20.81243,31.09501,2,4,179.7807,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,HEMI05,2,3,1,3,31.09501,41.60985,2,4,111.8874,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,HEMI05,2,4,1,4,41.60985,52.13494,2,5,223.9942,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,HEMI05,2,5,1,5,52.13494,67.88255,2,6,259.5585,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,HEMI05,2,6,1,6,67.88255,82.47479,2,6,117.8749,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,HEMI05,2,7,1,7,82.47479,93.94433,2,5,250.2137,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,HEMI05,2,8,1,8,93.94433,123.947,2,6,243.1801,False,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,HEMI05,2,9,1,9,123.947,134.5493,2,4,260.142,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,HEMI05,2,10,1,10,134.5493,158.733,2,6,189.1178,True,vr driving simulator/HEMI05/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/HEMI05/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/HEMI05/S002/trackers/main_camera_movement_T010.csv
