experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,ANTH08,3,1,1,1,13.17577,24.65392,1,5,140.8065,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,ANTH08,3,2,1,2,24.65392,41.38992,1,6,103.1607,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,ANTH08,3,3,1,3,41.38992,51.59354,1,4,237.4699,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,ANTH08,3,4,1,4,51.59354,67.52989,1,6,175.8526,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,ANTH08,3,5,1,5,67.52989,82.43238,1,6,153.3235,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,ANTH08,3,6,1,6,82.43238,92.71397,1,4,269.9654,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,ANTH08,3,7,1,7,92.71397,103.0954,1,4,122.3847,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,ANTH08,3,8,1,8,103.0954,113.2759,1,4,244.5068,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,ANTH08,3,9,1,9,113.2759,124.834,1,5,212.3412,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,ANTH08,3,10,1,10,124.834,135.0934,1,4,179.0009,True,vr driving simulator/ANTH08/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/ANTH08/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/ANTH08/S003/trackers/main_camera_movement_T010.csv
