experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,CHYI14,2,1,1,1,9.770714,23.72665,2,6,154.2585,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,CHYI14,2,2,1,2,23.72665,33.52652,2,4,233.0391,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,CHYI14,2,3,1,3,33.52652,49.45227,2,5,229.7307,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,CHYI14,2,4,1,4,49.45227,65.59895,2,6,165.198,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,CHYI14,2,5,1,5,65.59895,76.15662,2,5,199.1948,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,CHYI14,2,6,1,6,76.15662,86.04816,2,4,172.7249,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,CHYI14,2,7,1,7,86.04816,96.56148,2,4,195.1288,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,CHYI14,2,8,1,8,96.56148,106.8948,2,4,230.0987,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,CHYI14,2,9,1,9,106.8948,120.5762,2,6,184.7868,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,CHYI14,2,10,1,10,120.5762,130.7791,2,4,143.996,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T010.csv
vr driving simulator,CHYI14,2,11,1,11,130.7791,141.2824,2,5,188.9813,True,vr driving simulator/CHYI14/S002/trackers/targetpole_movement_T011.csv,vr driving simulator/CHYI14/S002/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/CHYI14/S002/trackers/main_camera_movement_T011.csv
