experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,FRSU12,1,1,1,1,22.70682,34.5514,0,5,268.0579,False,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T001.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T001.csv
vr driving simulator,FRSU12,1,2,1,2,34.5514,50.35252,0,6,168.0131,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T002.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T002.csv
vr driving simulator,FRSU12,1,3,1,3,50.35252,61.78674,0,5,201.4296,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T003.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T003.csv
vr driving simulator,FRSU12,1,4,1,4,61.78674,76.98882,0,6,122.9549,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T004.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T004.csv
vr driving simulator,FRSU12,1,5,1,5,76.98882,90.53413,0,6,193.2736,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T005.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T005.csv
vr driving simulator,FRSU12,1,6,1,6,90.53413,104.813,0,6,102.4343,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T006.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T006.csv
vr driving simulator,FRSU12,1,7,1,7,104.813,117.3922,0,6,210.4369,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T007.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T007.csv
vr driving simulator,FRSU12,1,8,1,8,117.3922,129.8493,0,5,184.7627,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T008.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T008.csv
vr driving simulator,FRSU12,1,9,1,9,129.8493,139.673,0,4,194.8162,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T009.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T009.csv
vr driving simulator,FRSU12,1,10,1,10,139.673,150.0435,0,4,114.371,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T010.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T010.csv
vr driving simulator,FRSU12,1,11,1,11,150.0435,161.4462,0,5,164.4577,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T011.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T011.csv
vr driving simulator,FRSU12,1,12,1,12,161.4462,173.0255,0,5,240.2565,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T012.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T012.csv
vr driving simulator,FRSU12,1,13,1,13,173.0255,183.3856,0,4,164.9127,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T013.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T013.csv
vr driving simulator,FRSU12,1,14,1,14,183.3856,194.8212,0,5,113.3249,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T014.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T014.csv
vr driving simulator,FRSU12,1,15,1,15,194.8212,206.2781,0,5,102.566,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T015.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T015.csv
vr driving simulator,FRSU12,1,16,1,16,206.2781,216.5688,0,4,129.491,True,vr driving simulator/FRSU12/S001/trackers/targetpole_movement_T016.csv,vr driving simulator/FRSU12/S001/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/FRSU12/S001/trackers/main_camera_movement_T016.csv
