experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,MUAN14,3,1,1,1,8.909371,20.06535,1,5,128.9536,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,MUAN14,3,2,1,2,20.06535,33.068,1,6,239.8998,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,MUAN14,3,3,1,3,33.068,43.87165,1,4,266.2305,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,MUAN14,3,4,1,4,43.87165,54.57539,1,4,146.9127,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,MUAN14,3,5,1,5,54.57539,67.27879,1,6,114.7612,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,MUAN14,3,6,1,6,67.27879,79.92641,1,6,257.6956,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,MUAN14,3,7,1,7,79.92641,91.19443,1,4,181.7575,False,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,MUAN14,3,8,1,8,91.19443,106.3629,1,6,227.5385,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,MUAN14,3,9,1,9,106.3629,119.7774,1,6,169.2818,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,MUAN14,3,10,1,10,119.7774,130.923,1,5,199.9462,True,vr driving simulator/MUAN14/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/MUAN14/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/MUAN14/S003/trackers/main_camera_movement_T010.csv
