experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,CHHA11,1,1,1,1,17.95364,29.59771,0,5,226.2036,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T001.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T001.csv
vr driving simulator,CHHA11,1,2,1,2,29.59771,59.59946,0,5,196.8422,False,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T002.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T002.csv
vr driving simulator,CHHA11,1,3,1,3,59.59946,70.18828,0,4,132.942,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T003.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T003.csv
vr driving simulator,CHHA11,1,4,1,4,70.18828,82.62505,0,5,100.1961,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T004.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T004.csv
vr driving simulator,CHHA11,1,5,1,5,82.62505,102.0285,0,6,223.6942,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T005.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T005.csv
vr driving simulator,CHHA11,1,6,1,6,102.0285,121.7467,0,6,99.09772,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T006.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T006.csv
vr driving simulator,CHHA11,1,7,1,7,121.7467,141.526,0,6,180.2276,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T007.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T007.csv
vr driving simulator,CHHA11,1,8,1,8,141.526,154.4396,0,5,167.3208,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T008.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T008.csv
vr driving simulator,CHHA11,1,9,1,9,154.4396,165.7758,0,4,233.1185,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T009.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T009.csv
vr driving simulator,CHHA11,1,10,1,10,165.7758,183.2348,0,6,226.0849,True,vr driving simulator/CHHA11/S001/trackers/targetpole_movement_T010.csv,vr driving simulator/CHHA11/S001/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/CHHA11/S001/trackers/main_camera_movement_T010.csv
