experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,NIJE15,1,1,1,1,35.2982,53.1446,0,6,168.0065,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T001.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T001.csv
vr driving simulator,NIJE15,1,2,1,2,53.1446,65.15584,0,5,153.7238,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T002.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T002.csv
vr driving simulator,NIJE15,1,3,1,3,65.15584,83.77969,0,6,219.7228,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T003.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T003.csv
vr driving simulator,NIJE15,1,4,1,4,83.77969,94.64626,0,4,240.8029,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T004.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T004.csv
vr driving simulator,NIJE15,1,5,1,5,94.64626,119.7582,0,6,249.6818,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T005.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T005.csv
vr driving simulator,NIJE15,1,6,1,6,119.7582,135.3588,0,6,234.047,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T006.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T006.csv
vr driving simulator,NIJE15,1,7,1,7,135.3588,146.6926,0,5,209.2589,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T007.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T007.csv
vr driving simulator,NIJE15,1,8,1,8,146.6926,158.1603,0,5,174.1638,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T008.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T008.csv
vr driving simulator,NIJE15,1,9,1,9,158.1603,169.694,0,5,130.242,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T009.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T009.csv
vr driving simulator,NIJE15,1,10,1,10,169.694,179.9489,0,4,211.938,True,vr driving simulator/NIJE15/S001/trackers/targetpole_movement_T010.csv,vr driving simulator/NIJE15/S001/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/NIJE15/S001/trackers/main_camera_movement_T010.csv
