experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,ANOL09,2,1,1,1,8.514328,18.64694,2,4,154.6309,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,ANOL09,2,2,1,2,18.64694,29.62647,2,4,164.09,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,ANOL09,2,3,1,3,29.62647,40.72613,2,5,214.771,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,ANOL09,2,4,1,4,40.72613,51.39571,2,4,190.8517,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,ANOL09,2,5,1,5,51.39571,64.2534,2,5,238.982,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,ANOL09,2,6,1,6,64.2534,77.14455,2,5,139.8822,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,ANOL09,2,7,1,7,77.14455,91.53606,2,6,112.832,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,ANOL09,2,8,1,8,91.53606,103.4491,2,5,248.9103,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,ANOL09,2,9,1,9,103.4491,117.3412,2,4,93.28461,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,ANOL09,2,10,1,10,117.3412,131.5409,2,6,97.04801,True,vr driving simulator/ANOL09/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/ANOL09/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/ANOL09/S002/trackers/main_camera_movement_T010.csv
