time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,forward_direction
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.5182,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.52937,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.54104,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.55214,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.56235,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.57414,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.58496,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.59602,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.60913,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.61871,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.63113,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.64223,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.65152,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.66204,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.6732,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.6843,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.69561,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.70675,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.71832,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.72882,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.74043,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.75172,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.76215,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.77415,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.78467,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.79589,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.80708,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.82062,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.82923,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.84043,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.85216,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.86279,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.8741,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.8853,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.89603,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.90704,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.91811,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.92938,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.94092,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.95231,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.96265,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.97428,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.98506,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
52.99633,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.00734,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.0211,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.0297,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.04073,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.05235,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.06269,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.07442,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.08556,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.09638,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.10765,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.11898,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.12953,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.14091,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.15233,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.16278,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.17453,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.1858,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.19662,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.2074,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.22129,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.22978,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.24091,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.25245,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.26362,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.2746,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.28556,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.29676,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.30768,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.31913,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.32972,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.34126,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.35273,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.3633,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.3747,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.38601,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.3968,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.40779,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.42163,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.42997,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.44103,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.45278,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.46336,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.47475,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.48556,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.4971,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.50798,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.51969,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.53006,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.54165,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.55331,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.5633,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.57511,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.58596,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.597,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.60826,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.62163,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.63044,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.64108,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.65285,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.66331,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.67495,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.6857,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.69757,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.70902,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.71977,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.73024,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.74152,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.75312,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.76348,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.77505,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.78606,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.79696,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.80808,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.81964,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.83218,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.8422,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.85298,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.86403,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.8751,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.88588,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.89722,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.90796,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.92015,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.93057,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.94191,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.95301,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.96389,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.9754,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.98612,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
53.9976,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
54.00834,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
54.01996,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
54.03271,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
54.04178,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
54.05364,-12,3,70,0,0,0,(0.0_ 0.0_ 1.0)
