experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,SUZI05,2,1,1,1,13.85725,28.33654,1,6,136.4241,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,SUZI05,2,2,1,2,28.33654,39.43948,1,5,268.1827,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,SUZI05,2,3,1,3,39.43948,50.57623,1,5,267.425,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,SUZI05,2,4,1,4,50.57623,61.52391,1,5,141.8313,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,SUZI05,2,5,1,5,61.52391,74.80286,1,6,231.3708,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,SUZI05,2,6,1,6,74.80286,88.57301,1,6,250.8311,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,SUZI05,2,7,1,7,88.57301,99.56441,1,5,200.6193,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,SUZI05,2,8,1,8,99.56441,110.5883,1,5,222.443,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,SUZI05,2,9,1,9,110.5883,120.7026,1,4,150.8245,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,SUZI05,2,10,1,10,120.7026,131.6608,1,5,157.5315,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T010.csv
vr driving simulator,SUZI05,2,11,1,11,131.6608,144.7305,1,6,214.4884,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T011.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T011.csv
vr driving simulator,SUZI05,2,12,1,12,144.7305,155.6665,1,5,90.86506,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T012.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T012.csv
vr driving simulator,SUZI05,2,13,1,13,155.6665,169.092,1,6,93.25242,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T013.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T013.csv
vr driving simulator,SUZI05,2,14,1,14,169.092,181.9163,1,6,245.0135,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T014.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T014.csv
vr driving simulator,SUZI05,2,15,1,15,181.9163,192.8741,1,5,121.3902,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T015.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T015.csv
vr driving simulator,SUZI05,2,16,1,16,192.8741,203.0327,1,4,229.7716,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T016.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T016.csv
vr driving simulator,SUZI05,2,17,1,17,203.0327,213.225,1,4,181.9091,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T017.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T017.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T017.csv
vr driving simulator,SUZI05,2,18,1,18,213.225,223.3495,1,4,239.4463,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T018.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T018.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T018.csv
vr driving simulator,SUZI05,2,19,1,19,223.3495,237.9502,1,6,110.7075,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T019.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T019.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T019.csv
vr driving simulator,SUZI05,2,20,1,20,237.9502,248.0849,1,4,130.1819,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T020.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T020.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T020.csv
vr driving simulator,SUZI05,2,21,1,21,248.0849,261.3766,1,6,258.5941,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T021.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T021.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T021.csv
vr driving simulator,SUZI05,2,22,1,22,261.3766,272.2672,1,5,134.3764,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T022.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T022.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T022.csv
vr driving simulator,SUZI05,2,23,1,23,272.2672,285.3696,1,6,207.0302,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T023.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T023.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T023.csv
vr driving simulator,SUZI05,2,24,1,24,285.3696,295.4947,1,4,246.5212,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T024.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T024.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T024.csv
vr driving simulator,SUZI05,2,25,1,25,295.4947,305.6316,1,4,156.6551,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T025.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T025.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T025.csv
vr driving simulator,SUZI05,2,26,1,26,305.6316,315.7681,1,4,143.9258,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T026.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T026.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T026.csv
vr driving simulator,SUZI05,2,27,1,27,315.7681,326.737,1,5,236.5962,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T027.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T027.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T027.csv
vr driving simulator,SUZI05,2,28,1,28,326.737,340.7619,1,6,255.2749,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T028.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T028.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T028.csv
vr driving simulator,SUZI05,2,29,1,29,340.7619,354.619,1,6,262.7777,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T029.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T029.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T029.csv
vr driving simulator,SUZI05,2,30,1,30,354.619,368.5558,1,6,183.1283,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T030.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T030.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T030.csv
vr driving simulator,SUZI05,2,31,1,31,368.5558,378.7159,1,4,196.3127,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T031.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T031.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T031.csv
vr driving simulator,SUZI05,2,32,1,32,378.7159,389.6737,1,5,138.4348,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T032.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T032.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T032.csv
vr driving simulator,SUZI05,2,33,1,33,389.6737,400.6988,1,5,250.5556,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T033.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T033.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T033.csv
vr driving simulator,SUZI05,2,34,1,34,400.6988,410.8568,1,4,150.0798,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T034.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T034.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T034.csv
vr driving simulator,SUZI05,2,35,1,35,410.8568,421.0258,1,4,104.7679,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T035.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T035.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T035.csv
vr driving simulator,SUZI05,2,36,1,36,421.0258,435.3621,1,6,229.4407,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T036.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T036.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T036.csv
vr driving simulator,SUZI05,2,37,1,37,435.3621,450.1758,1,6,211.2312,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T037.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T037.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T037.csv
vr driving simulator,SUZI05,2,38,1,38,450.1758,460.2894,1,4,139.8141,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T038.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T038.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T038.csv
vr driving simulator,SUZI05,2,39,1,39,460.2894,471.3369,1,5,207.3666,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T039.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T039.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T039.csv
vr driving simulator,SUZI05,2,40,1,40,471.3369,481.5611,1,4,229.1903,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T040.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T040.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T040.csv
vr driving simulator,SUZI05,2,41,1,41,481.5611,495.0187,1,6,116.1625,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T041.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T041.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T041.csv
vr driving simulator,SUZI05,2,42,1,42,495.0187,506.055,1,5,264.7927,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T042.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T042.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T042.csv
vr driving simulator,SUZI05,2,43,1,43,506.055,517.1561,1,5,161.1859,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T043.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T043.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T043.csv
vr driving simulator,SUZI05,2,44,1,44,517.1561,531.2353,1,6,224.4188,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T044.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T044.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T044.csv
vr driving simulator,SUZI05,2,45,1,45,531.2353,541.3955,1,4,208.1656,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T045.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T045.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T045.csv
vr driving simulator,SUZI05,2,46,1,46,541.3955,551.5765,1,4,227.4386,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T046.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T046.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T046.csv
vr driving simulator,SUZI05,2,47,1,47,551.5765,561.6902,1,4,269.2789,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T047.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T047.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T047.csv
vr driving simulator,SUZI05,2,48,1,48,561.6902,572.9368,1,5,211.401,True,vr driving simulator/SUZI05/S002/trackers/targetpole_movement_T048.csv,vr driving simulator/SUZI05/S002/trackers/rmcardemo_usa_movement_T048.csv,vr driving simulator/SUZI05/S002/trackers/main_camera_movement_T048.csv
