experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,MUAN14,2,1,1,1,6.846205,28.31414,2,6,141.8419,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,MUAN14,2,2,1,2,28.31414,42.38104,2,6,220.6084,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,MUAN14,2,3,1,3,42.38104,55.11606,2,6,266.3895,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,MUAN14,2,4,1,4,55.11606,65.8391,2,5,245.035,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,MUAN14,2,5,1,5,65.8391,76.08593,2,4,191.0838,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,MUAN14,2,6,1,6,76.08593,86.74315,2,4,255.5054,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,MUAN14,2,7,1,7,86.74315,116.7464,2,6,225.3102,False,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,MUAN14,2,8,1,8,116.7464,135.5368,2,5,257.969,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,MUAN14,2,9,1,9,135.5368,149.4396,2,5,226.8147,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,MUAN14,2,10,1,10,149.4396,170.1319,2,6,204.8658,True,vr driving simulator/MUAN14/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/MUAN14/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/MUAN14/S002/trackers/main_camera_movement_T010.csv
