experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,FRSU12,3,1,1,1,7.681702,30.79374,2,6,176.6175,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,FRSU12,3,2,1,2,30.79374,49.36031,2,6,118.1975,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,FRSU12,3,3,1,3,49.36031,60.27374,2,5,128.4524,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,FRSU12,3,4,1,4,60.27374,72.77537,2,5,230.5579,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,FRSU12,3,5,1,5,72.77537,83.23183,2,4,160.9097,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,FRSU12,3,6,1,6,83.23183,93.34735,2,4,105.0023,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,FRSU12,3,7,1,7,93.34735,106.3162,2,5,268.5476,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,FRSU12,3,8,1,8,106.3162,116.9847,2,5,208.3205,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,FRSU12,3,9,1,9,116.9847,130.3195,2,5,255.8564,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,FRSU12,3,10,1,10,130.3195,140.2538,2,4,102.2012,True,vr driving simulator/FRSU12/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/FRSU12/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/FRSU12/S003/trackers/main_camera_movement_T010.csv
