experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,COFR25,1,1,1,1,8.189993,20.41105,0,5,161.3093,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T001.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T001.csv
vr driving simulator,COFR25,1,2,1,2,20.41105,31.06718,0,4,188.4499,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T002.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T002.csv
vr driving simulator,COFR25,1,3,1,3,31.06718,48.31403,0,6,143.9337,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T003.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T003.csv
vr driving simulator,COFR25,1,4,1,4,48.31403,63.84968,0,6,104.5331,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T004.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T004.csv
vr driving simulator,COFR25,1,5,1,5,63.84968,74.3521,0,4,206.84,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T005.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T005.csv
vr driving simulator,COFR25,1,6,1,6,74.3521,84.87609,0,4,196.6613,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T006.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T006.csv
vr driving simulator,COFR25,1,7,1,7,84.87609,98.21484,0,6,225.3553,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T007.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T007.csv
vr driving simulator,COFR25,1,8,1,8,98.21484,109.3174,0,5,145.6919,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T008.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T008.csv
vr driving simulator,COFR25,1,9,1,9,109.3174,120.6202,0,5,122.367,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T009.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T009.csv
vr driving simulator,COFR25,1,10,1,10,120.6202,131.0013,0,4,189.3392,True,vr driving simulator/COFR25/S001/trackers/targetpole_movement_T010.csv,vr driving simulator/COFR25/S001/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/COFR25/S001/trackers/main_camera_movement_T010.csv
