experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,CHHA11,2,1,1,1,8.077431,20.24432,1,5,111.7148,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,CHHA11,2,2,1,2,20.24432,30.76862,1,4,112.3473,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,CHHA11,2,3,1,3,30.76862,42.80474,1,5,250.1664,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,CHHA11,2,4,1,4,42.80474,53.1405,1,4,252.5537,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,CHHA11,2,5,1,5,53.1405,63.71044,1,4,261.8114,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,CHHA11,2,6,1,6,63.71044,82.724,1,6,97.93935,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,CHHA11,2,7,1,7,82.724,95.68187,1,5,150.1978,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,CHHA11,2,8,1,8,95.68187,106.5626,1,4,183.9931,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,CHHA11,2,9,1,9,106.5626,125.6463,1,6,184.4242,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,CHHA11,2,10,1,10,125.6463,138.772,1,5,128.1378,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T010.csv
vr driving simulator,CHHA11,2,11,1,11,138.772,149.608,1,4,91.07229,True,vr driving simulator/CHHA11/S002/trackers/targetpole_movement_T011.csv,vr driving simulator/CHHA11/S002/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/CHHA11/S002/trackers/main_camera_movement_T011.csv
