experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,EBNI14,2,1,1,1,17.188,27.31271,2,4,167.0677,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,EBNI14,2,2,1,2,27.31271,37.17184,2,4,189.4716,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,EBNI14,2,3,1,3,37.17184,67.17366,2,6,199.3095,False,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,EBNI14,2,4,1,4,67.17366,80.1991,2,6,143.4543,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,EBNI14,2,5,1,5,80.1991,90.41257,2,4,141.522,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,EBNI14,2,6,1,6,90.41257,104.8694,2,6,109.9507,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,EBNI14,2,7,1,7,104.8694,115.4503,2,4,119.99,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,EBNI14,2,8,1,8,115.4503,126.0541,2,5,261.5485,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,EBNI14,2,9,1,9,126.0541,136.355,2,4,258.2401,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,EBNI14,2,10,1,10,136.355,146.4809,2,4,120.0804,True,vr driving simulator/EBNI14/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/EBNI14/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/EBNI14/S002/trackers/main_camera_movement_T010.csv
