experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,EBSU21,3,1,1,1,6.291349,20.41444,1,6,156.2824,False,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,EBSU21,3,2,1,2,20.41444,30.61655,1,4,257.4147,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,EBSU21,3,3,1,3,30.61655,42.41842,1,5,151.2573,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,EBSU21,3,4,1,4,42.41842,56.76434,1,6,149.9193,False,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,EBSU21,3,5,1,5,56.76434,66.90141,1,4,269.1119,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,EBSU21,3,6,1,6,66.90141,77.2372,1,4,188.0724,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,EBSU21,3,7,1,7,77.2372,87.42524,1,4,241.8843,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,EBSU21,3,8,1,8,87.42524,99.10244,1,5,199.7174,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,EBSU21,3,9,1,9,99.10244,109.293,1,4,207.8005,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,EBSU21,3,10,1,10,109.293,119.6271,1,4,190.7515,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T010.csv
vr driving simulator,EBSU21,3,11,1,11,119.6271,135.7515,1,6,180.5729,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T011.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T011.csv
vr driving simulator,EBSU21,3,12,1,12,135.7515,147.5979,1,5,173.1604,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T012.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T012.csv
vr driving simulator,EBSU21,3,13,1,13,147.5979,157.7328,1,4,110.977,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T013.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T013.csv
vr driving simulator,EBSU21,3,14,1,14,157.7328,169.4449,1,5,254.4917,True,vr driving simulator/EBSU21/S003/trackers/targetpole_movement_T014.csv,vr driving simulator/EBSU21/S003/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/EBSU21/S003/trackers/main_camera_movement_T014.csv
