experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,GUWI03,2,1,1,1,6.816709,16.90164,1,4,224.072,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,GUWI03,2,2,1,2,16.90164,27.00483,1,4,94.75297,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,GUWI03,2,3,1,3,27.00483,37.72768,1,5,200.5838,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,GUWI03,2,4,1,4,37.72768,47.82998,1,4,253.2211,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,GUWI03,2,5,1,5,47.82998,57.8735,1,4,253.0577,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,GUWI03,2,6,1,6,57.8735,67.92857,1,4,236.6031,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,GUWI03,2,7,1,7,67.92857,78.72026,1,5,171.8549,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,GUWI03,2,8,1,8,78.72026,89.48913,1,5,126.543,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,GUWI03,2,9,1,9,89.48913,100.2366,1,5,196.6462,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,GUWI03,2,10,1,10,100.2366,110.4502,1,4,212.1798,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T010.csv
vr driving simulator,GUWI03,2,11,1,11,110.4502,122.7535,1,6,189.4352,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T011.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T011.csv
vr driving simulator,GUWI03,2,12,1,12,122.7535,133.4571,1,5,114.1055,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T012.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T012.csv
vr driving simulator,GUWI03,2,13,1,13,133.4571,143.5821,1,4,129.6391,True,vr driving simulator/GUWI03/S002/trackers/targetpole_movement_T013.csv,vr driving simulator/GUWI03/S002/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/GUWI03/S002/trackers/main_camera_movement_T013.csv
