experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,EVTH19,1,1,1,1,7.577452,22.26591,0,5,237.2968,False,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T001.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T001.csv
vr driving simulator,EVTH19,1,2,1,2,22.26591,40.41171,0,6,212.9987,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T002.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T002.csv
vr driving simulator,EVTH19,1,3,1,3,40.41171,66.92373,0,5,222.0931,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T003.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T003.csv
vr driving simulator,EVTH19,1,4,1,4,66.92373,82.21433,0,6,226.489,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T004.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T004.csv
vr driving simulator,EVTH19,1,5,1,5,82.21433,99.97075,0,6,167.0576,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T005.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T005.csv
vr driving simulator,EVTH19,1,6,1,6,99.97075,111.0296,0,5,245.0424,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T006.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T006.csv
vr driving simulator,EVTH19,1,7,1,7,111.0296,129.7534,0,6,101.9828,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T007.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T007.csv
vr driving simulator,EVTH19,1,8,1,8,129.7534,146.3323,0,6,147.385,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T008.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T008.csv
vr driving simulator,EVTH19,1,9,1,9,146.3323,156.5667,0,4,123.6812,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T009.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T009.csv
vr driving simulator,EVTH19,1,10,1,10,156.5667,168.0342,0,5,102.907,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T010.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T010.csv
vr driving simulator,EVTH19,1,11,1,11,168.0342,178.1679,0,4,114.1351,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T011.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T011.csv
vr driving simulator,EVTH19,1,12,1,12,178.1679,188.825,0,4,193.079,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T012.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T012.csv
vr driving simulator,EVTH19,1,13,1,13,188.825,200.1146,0,5,149.1431,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T013.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T013.csv
vr driving simulator,EVTH19,1,14,1,14,200.1146,211.5381,0,5,159.7768,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T014.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T014.csv
vr driving simulator,EVTH19,1,15,1,15,211.5381,227.2739,0,6,96.99902,True,vr driving simulator/EVTH19/S001/trackers/targetpole_movement_T015.csv,vr driving simulator/EVTH19/S001/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/EVTH19/S001/trackers/main_camera_movement_T015.csv
