experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,NIJE15,2,1,1,1,11.85041,23.04028,1,5,195.736,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,NIJE15,2,2,1,2,23.04028,38.397,1,6,193.2234,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,NIJE15,2,3,1,3,38.397,48.62035,1,4,140.0821,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,NIJE15,2,4,1,4,48.62035,63.87636,1,6,134.4246,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,NIJE15,2,5,1,5,63.87636,79.15523,1,6,120.1418,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,NIJE15,2,6,1,6,79.15523,94.24435,1,6,209.3166,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,NIJE15,2,7,1,7,94.24435,110.5012,1,6,197.0042,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,NIJE15,2,8,1,8,110.5012,121.8234,1,5,116.9619,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,NIJE15,2,9,1,9,121.8234,133.3132,1,5,105.0284,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,NIJE15,2,10,1,10,133.3132,143.5475,1,4,127.0535,True,vr driving simulator/NIJE15/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/NIJE15/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/NIJE15/S002/trackers/main_camera_movement_T010.csv
