experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,RIMU08,3,1,1,1,9.320708,20.52118,1,4,264.1015,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,RIMU08,3,2,1,2,20.52118,35.51335,1,6,143.6232,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,RIMU08,3,3,1,3,35.51335,46.03819,1,4,134.2403,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,RIMU08,3,4,1,4,46.03819,68.69804,1,6,204.3435,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,RIMU08,3,5,1,5,68.69804,79.63576,1,5,174.5652,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,RIMU08,3,6,1,6,79.63576,92.94978,1,6,144.9503,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,RIMU08,3,7,1,7,92.94978,104.1304,1,4,101.6088,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,RIMU08,3,8,1,8,104.1304,118.3682,1,5,171.712,False,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,RIMU08,3,9,1,9,118.3682,131.5554,1,6,121.5001,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,RIMU08,3,10,1,10,131.5554,147.4812,1,6,208.7045,True,vr driving simulator/RIMU08/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/RIMU08/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/RIMU08/S003/trackers/main_camera_movement_T010.csv
