experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,HEGE31,3,1,1,1,8.437736,18.51642,1,4,146.364,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,HEGE31,3,2,1,2,18.51642,28.6204,1,4,249.0639,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,HEGE31,3,3,1,3,28.6204,38.68634,1,4,261.4525,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,HEGE31,3,4,1,4,38.68634,52.57516,1,6,211.821,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,HEGE31,3,5,1,5,52.57516,63.46707,1,5,180.4652,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,HEGE31,3,6,1,6,63.46707,77.03555,1,6,249.974,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,HEGE31,3,7,1,7,77.03555,91.03669,1,6,240.5912,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,HEGE31,3,8,1,8,91.03669,101.2269,1,4,224.9324,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,HEGE31,3,9,1,9,101.2269,114.7401,1,6,179.0402,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,HEGE31,3,10,1,10,114.7401,125.5746,1,5,221.0819,True,vr driving simulator/HEGE31/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/HEGE31/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/HEGE31/S003/trackers/main_camera_movement_T010.csv
