experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,CHYI14,3,1,1,1,14.10448,24.24001,1,4,268.0623,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,CHYI14,3,2,1,2,24.24001,34.3868,1,4,247.8683,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,CHYI14,3,3,1,3,34.3868,49.08994,1,6,193.7298,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,CHYI14,3,4,1,4,49.08994,62.18213,1,6,226.3505,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,CHYI14,3,5,1,5,62.18213,75.90689,1,6,98.98777,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,CHYI14,3,6,1,6,75.90689,86.97439,1,5,222.5,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,CHYI14,3,7,1,7,86.97439,101.277,1,6,172.2741,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,CHYI14,3,8,1,8,101.277,114.5023,1,6,134.6283,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,CHYI14,3,9,1,9,114.5023,127.2164,1,6,254.9955,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,CHYI14,3,10,1,10,127.2164,137.9854,1,5,208.509,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T010.csv
vr driving simulator,CHYI14,3,11,1,11,137.9854,148.0331,1,4,108.0332,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T011.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T011.csv
vr driving simulator,CHYI14,3,12,1,12,148.0331,158.1144,1,4,250.1859,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T012.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T012.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T012.csv
vr driving simulator,CHYI14,3,13,1,13,158.1144,171.5061,1,6,208.5993,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T013.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T013.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T013.csv
vr driving simulator,CHYI14,3,14,1,14,171.5061,181.841,1,4,189.7814,True,vr driving simulator/CHYI14/S003/trackers/targetpole_movement_T014.csv,vr driving simulator/CHYI14/S003/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/CHYI14/S003/trackers/main_camera_movement_T014.csv
