experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,GUWI03,3,1,1,1,7.793668,19.5494,2,6,209.4223,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,GUWI03,3,2,1,2,19.5494,33.85213,2,6,95.21995,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,GUWI03,3,3,1,3,33.85213,43.78743,2,4,166.1189,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,GUWI03,3,4,1,4,43.78743,54.73389,2,4,255.6584,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,GUWI03,3,5,1,5,54.73389,65.03684,2,4,222.9125,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,GUWI03,3,6,1,6,65.03684,78.06077,2,5,213.3282,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,GUWI03,3,7,1,7,78.06077,89.04996,2,6,98.53153,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,GUWI03,3,8,1,8,89.04996,99.97388,2,6,165.5038,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,GUWI03,3,9,1,9,99.97388,110.3875,2,5,135.2945,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,GUWI03,3,10,1,10,110.3875,121.1341,2,5,231.7043,True,vr driving simulator/GUWI03/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/GUWI03/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/GUWI03/S003/trackers/main_camera_movement_T010.csv
