experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,ANST27,2,1,1,1,10.30194,23.71389,1,6,193.2892,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T001.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T001.csv
vr driving simulator,ANST27,2,2,1,2,23.71389,36.85033,1,6,183.1486,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T002.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T002.csv
vr driving simulator,ANST27,2,3,1,3,36.85033,47.67978,1,5,184.9557,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T003.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T003.csv
vr driving simulator,ANST27,2,4,1,4,47.67978,60.4935,1,6,206.7653,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T004.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T004.csv
vr driving simulator,ANST27,2,5,1,5,60.4935,71.27264,1,5,125.7399,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T005.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T005.csv
vr driving simulator,ANST27,2,6,1,6,71.27264,81.364,1,4,256.1083,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T006.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T006.csv
vr driving simulator,ANST27,2,7,1,7,81.364,96.53274,1,6,179.3885,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T007.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T007.csv
vr driving simulator,ANST27,2,8,1,8,96.53274,106.6563,1,4,96.59408,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T008.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T008.csv
vr driving simulator,ANST27,2,9,1,9,106.6563,117.7021,1,5,207.5262,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T009.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T009.csv
vr driving simulator,ANST27,2,10,1,10,117.7021,128.8689,1,5,268.8028,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T010.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T010.csv
vr driving simulator,ANST27,2,11,1,11,128.8689,138.9987,1,4,249.2032,True,vr driving simulator/ANST27/S002/trackers/targetpole_movement_T011.csv,vr driving simulator/ANST27/S002/trackers/rmcardemo_usa_movement_T011.csv,vr driving simulator/ANST27/S002/trackers/main_camera_movement_T011.csv
