experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,EVTH19,3,1,1,1,9.656652,39.64662,2,6,158.4465,False,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T001.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T001.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T001.csv
vr driving simulator,EVTH19,3,2,1,2,39.64662,52.14886,2,6,110.2432,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T002.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T002.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T002.csv
vr driving simulator,EVTH19,3,3,1,3,52.14886,62.38385,2,4,186.0562,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T003.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T003.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T003.csv
vr driving simulator,EVTH19,3,4,1,4,62.38385,72.30904,2,4,166.4565,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T004.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T004.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T004.csv
vr driving simulator,EVTH19,3,5,1,5,72.30904,82.68935,2,5,259.7213,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T005.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T005.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T005.csv
vr driving simulator,EVTH19,3,6,1,6,82.68935,92.75652,2,4,230.7007,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T006.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T006.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T006.csv
vr driving simulator,EVTH19,3,7,1,7,92.75652,102.7823,2,4,242.5091,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T007.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T007.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T007.csv
vr driving simulator,EVTH19,3,8,1,8,102.7823,113.5607,2,5,245.4767,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T008.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T008.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T008.csv
vr driving simulator,EVTH19,3,9,1,9,113.5607,123.6292,2,4,261.0103,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T009.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T009.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T009.csv
vr driving simulator,EVTH19,3,10,1,10,123.6292,136.0205,2,5,161.7232,True,vr driving simulator/EVTH19/S003/trackers/targetpole_movement_T010.csv,vr driving simulator/EVTH19/S003/trackers/rmcardemo_usa_movement_T010.csv,vr driving simulator/EVTH19/S003/trackers/main_camera_movement_T010.csv
